"Номер анкеты";"Форма собственности";"Название предприятия";"Подчиненность вышестоящей организации";"Представительство страны";"Почтовый адрес";"Руководитель";"Телефон";"Факс";"E_Mail";"Адрес INTERNET";"Год основания";"Количество койко-мест";"Почтовый индекс";"Дополнительные услуги и продукция";"Основная продукция и услуги";"Направление деятельности"
"0027911";"государственная";"ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ УПРАВЛЕНИЯ РОСПОТРЕБНАДЗОРА по ЛЕНИНГРАДСКОЙ ОБЛАСТИ в КИРИШСКОМ РАЙОНЕ";"";"";"187110, Россия, Ленинградская обл., г. Кириши, ул. Советская, 6";"Нилов Александр Владимирович";"(81368) 2-42-42, 5-52-80";"(81368) 2-42-42";"kirishi@47.rospotrebnadzor.ru";"";"2005";"";"187110";"";"проведение санпрофилактических и противоэпидемических мероприятий; защита прав потребителей; ";""
"0000201";"федеральная";"ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ УПРАВЛЕНИЯ РОСПОТРЕБНАДЗОРА по ЛЕНИНГРАДСКОЙ ОБЛАСТИ в КИРОВСКОМ РАЙОНЕ";"";"";"187342, Россия, Ленинградская обл., г. Кировск, ул. Краснофлотская, 16";"Белова Людмила Евгеньевна";"(81362) 2-14-39";"(81362) 2-14-39";"kirovsk1@47.rospotrebnadzor.ru";"";"";"";"187342";"";"проведение санпрофилактических и противоэпидемических мероприятий; защита прав потребителей; ";""
"0000203";"федеральная";"ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ УПРАВЛЕНИЯ РОСПОТРЕБНАДЗОРА по ЛЕНИНГРАДСКОЙ ОБЛАСТИ в ЛОДЕЙНОПОЛЬСКОМ и ПОДПОРОЖСКОМ РАЙОНАХ";"";"";"187700, Россия, Ленинградская обл., г. Лодейное Поле, просп. Гагарина, 1";"Филиппова Людмила Анатольевна";"(81364) 2-28-39";"(81364) 2-28-39";"lodeynoe_pole@47.rospotrebnadzor.ru";"";"";"";"187700";"";"проведение санпрофилактических и противоэпидемических мероприятий; защита прав потребителей; ";""
"0000205";"федеральная";"ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ УПРАВЛЕНИЯ РОСПОТРЕБНАДЗОРА по ЛЕНИНГРАДСКОЙ ОБЛАСТИ в ЛОМОНОСОВСКОМ РАЙОНЕ";"";"";"198412, Россия, г. Санкт-Петербург, Ломоносов, ул. Александровская, 23";"Голоцукова Вера Ивановна";"(812) 423-03-71, 422-06-63";"(812) 423-03-71";"lomonosov@47.rospotrebnadzor.ru";"";"";"";"198412";"";"проведение санпрофилактических и противоэпидемических мероприятий; защита прав потребителей; ";""
"0000191";"федеральная";"ТЕРРИТОРИАЛЬНЫЙ ОТДЕЛ УПРАВЛЕНИЯ РОСПОТРЕБНАДЗОРА по ЛЕНИНГРАДСКОЙ ОБЛАСТИ во ВСЕВОЛЖСКОМ РАЙОНЕ ";"";"";"188640, Россия, Ленинградская обл., г. Всеволожск, ул. Дорога Жизни, 13";"Владимирова Ольга Викторовна";"(81370) 2-45-89";"(81370) 2-45-89";"";"";"";"";"188640";"";"проведение санпрофилактических и противоэпидемических мероприятий; защита прав потребителей; ";""
"0045716";"государственная";"ТЕРРИТОРИАЛЬНЫЙ ЦЕНТР МЕДИЦИНЫ КАТАСТРОФ";"";"";"190020, Россия, г. Санкт-Петербург, Старопетергофский просп., 24";"Гуляев Святослав Александрович";"(812) 406-99-93";"(812) 406-99-92";"tzmk.lenobl@mail.ru";"";"";"";"190020";"";"скорая неотложная медицинская помощь; скорая реанимационная медицинская помощь; ";""
"0027955";"государственная";"ТИХВИНСКАЯ МЕЖРАЙОННАЯ БОЛЬНИЦА им. А.Ф.КАЛМЫКОВА";"";"";"187555, Россия, Ленинградская обл., г. Тихвин, ул. К.Маркса, 118-а";"Горшков Александр Александрович";"(81367) 7-12-43";"(81367) 7-21-90";"prosit@lens.spb.ru";"";"";"";"187555";"";"многопрофильное медицинское обслуживание; ";""
"0027958";"государственная";"ТИХВИНСКАЯ ПСИХИАТРИЧЕСКАЯ БОЛЬНИЦА";"";"";"187556, Россия, Ленинградская обл., г. Тихвин, Красавское шоссе";"Лызик Александр Геннадьевич";"(81367) 5-05-23";"(81367) 6-07-14";"tmnd@yandex.ru";"";"";"";"187556";"";"лечение психиатрических заболеваний; ";""
"0027960";"государственная";"ТИХВИНСКИЙ МЕЖРАЙОННЫЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР";"";"";"187500, Россия, Ленинградская обл., г. Тихвин, Красавское шоссе";"";"(81367) 5-71-34";"";"";"";"";"";"187500";"";"диагностика и лечение; лечение наркологических заболеваний; ";""
"0027387";"муниципальная";"ТОКСОВСКАЯ ПОЛИКЛИНИКА";"";"";"188664, Россия, Ленинградская обл., Всеволожский р-н, п. Токсово, ул. Буланова, 18";"";"(81370) 5-64-03";"";"";"";"";"";"188664";"";"многопрофильное медицинское обслуживание; ";""
"0045688";"государственная";"ТОКСОВСКАЯ РАЙОННАЯ БОЛЬНИЦА";"";"";"188664, Россия, Ленинградская обл., Всеволожский р-н, п. Токсово, ул. Буланова, 18";"Соломатова Галина Васильевна";"(81370) 5-61-04";"(81370) 5-61-04";"";"";"";"";"188664";"";"многопрофильное медицинское обслуживание; ";""
"0005048";"частная";"""ТОПМЕД"" ФИРМА (ООО)";"";"";"194100, Россия, г. Санкт-Петербург, ул. Новолитовская, 5";"Смирнов Игорь Павлович";"(812) 295-09-33, 295-38-62";"(812) 596-30-79";"";"";"1992";"";"194100";"";"лечение стоматологических заболеваний; протезирование зубов; хирургическая стоматология; ";""
"0027962";"государственная";"ТОСНЕНСКАЯ КЛИНИЧЕСКАЯ МЕЖРАЙОННАЯ БОЛЬНИЦА";"";"";"187000, Россия, Ленинградская обл., г. Тосно, шоссе Барыбина, 29";"Умнов Роман Сергеевич";"(81361) 3-72-58";"(81361) 2-81-39";"crd-tosno@mail.ru";"";"";"";"187000";"";"многопрофильное медицинское обслуживание; ";""
"0005194";"государственная";"ТРАВМАТОЛОГИЧЕСКИЙ ПУНКТ ГОРОДСКОЙ ПОЛИКЛИНИКИ №37";"";"";"191126, Россия, г. Санкт-Петербург, ул. ""Правды"", 18";"Качиев Борис Алексеевич";"(812) 315-21-58, 315-21-63, 764-31-53, 764-53-51";"(812) 315-21-81";"";"";"1950";"";"191126";"";"травматолого-ортопедическая помощь; ";""
"0005197";"государственная";"ТРАВМАТОЛОГИЧЕСКИЙ ПУНКТ ГОРОДСКОЙ ПОЛИКЛИНИКИ №38";"";"";"191015, Россия, г. Санкт-Петербург, ул. Кавалергардская, 26";"Парфенов Виктор Анатольевич";"(812) 271-44-98, 274-75-54, 274-76-55";"(812) 271-44-98";"";"";"1921";"";"191015";"";"травматолого-ортопедическая помощь; ";""
"0005201";"государственная";"ТРАВМАТОЛОГИЧЕСКИЙ ПУНКТ ДЕТСКОЙ ПОЛИКЛИНИКИ №76";"";"";"195427, Россия, г. Санкт-Петербург, ул. Академика Байкова, 27";"Петрова Тамара Михайловна";"(812) 550-79-49, 550-80-90";"(812) 550-80-90";"";"";"1969";"";"195427";"";"травматолого-ортопедическая помощь; ";""
"0005159";"государственная";"ТРАВМАТОЛОГИЧЕСКИЙ ПУНКТ КОНСУЛЬТАТИВНО-ДИАГНОСТИЧЕСКОГО ЦЕНТРА №85";"";"";"198255, Россия, г. Санкт-Петербург, ул. Л.Голикова, 29, корп. 4";"Филимонова Алла Васильевна";"(812) 757-30-69, 758-49-55";"";"";"";"1935";"";"198255";"";"травматолого-ортопедическая помощь; ";""
"0005169";"муниципальная";"ТРАВМАТОЛОГИЧЕСКИЙ ПУНКТ ПОЛИКЛИНИКИ №104";"";"";"194156, Россия, г. Санкт-Петербург, просп. Энгельса, 37";"Козырева Лариса Петровна";"(812) 554-25-59, 554-48-37, 594-11-25, 554-17-21";"(812) 554-17-21";"";"";"1960";"";"194156";"";"травматолого-ортопедическая помощь; ";""
"0005178";"муниципальная";"ТРАВМАТОЛОГИЧЕСКИЙ ПУНКТ ПОЛИКЛИНИКИ №47";"";"";"196084, Россия, г. Санкт-Петербург, просп. Московский, 87";"Кирилюк Светлана Григорьевна";"(812) 388-45-96, 388-28-01, 369-35-72";"(812) 388-83-16, 388-23-41";"";"";"1965";"";"196084";"";"травматолого-ортопедическая помощь; ";""
"0004298";"муниципальная";"ТРАВМАТОЛОГИЧЕСКИЙ ПУНКТ ПОЛИКЛИНИКИ №71";"";"";"191119, Россия, г. Санкт-Петербург, Колпино, ул. Павловская, 10";"Деревицкий Андрей Борисович";"(812) 461-60-08";"";"";"";"1970";"";"191119";"";"травматолого-ортопедическая помощь; ";""
"0004306";"муниципальная";"ТРАВМАТОЛОГИЧЕСКИЙ ПУНКТ ПОЛИКЛИНИКИ №91";"";"";"198329, Россия, г. Санкт-Петербург, ул. Отважных, 8";"Герасимов Борис Константинович";"(812) 735-19-80, 735-19-35";"(812) 735-19-31";"";"";"1974";"";"198329";"";"медицинское обслуживание; ";""
"0004309";"муниципальная";"ТРАВМАТОЛОГИЧЕСКИЙ ПУНКТ ПОЛИКЛИНИКИ №96";"";"";"195274, Россия, г. Санкт-Петербург, просп. Просвещения, 53, корп. 2";"Силиди Илья Юрьевич";"(812) 558-27-56, 557-88-58";"(812) 557-88-58";"";"";"1970";"";"195274";"";"медицинское обслуживание; ";""
"0004301";"муниципальная";"ТРАВМАТОЛОГИЧЕСКИЙ ПУНКТ ФРУНЗЕНСКОГО РАЙОНА";"";"";"192284, Россия, г. Санкт-Петербург, ул. Купчинская, 5, корп. 1";"Тхостов Вадим Даутович";"(812) 772-33-42, 366-16-94";"";"";"";"1970";"";"192284";"";"травматолого-ортопедическая помощь; ";""
"0005152";"муниципальная";"ТРАВМАТОЛОГИЧЕСКИЙ ПУНКТ";"ГОРОДСКАЯ ДЕТСКАЯ ПОЛИКЛИНИКА №26 ВЫБОРГСКОГО РАЙОНА";"";"194156, Россия, г. Санкт-Петербург, просп. Энгельса, 44";"Соколова Алла Алексеевна";"(812) 554-18-69";"";"";"";"1936";"";"194156";"";"травматолого-ортопедическая помощь; ";""
"0005156";"государственная";"ТРАВМАТОЛОГИЧЕСКИЙ ПУНКТ";"ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №44";"";"191144, Россия, г. Санкт-Петербург, ул. Мытнинская, 25";"Миронова Людмила Ивановна";"(812) 274-43-84, 710-74-03, 274-41-85";"(812) 274-11-73";"";"";"1986";"";"191144";"";"травматолого-ортопедическая помощь; ";""
