"Номер анкеты";"Форма собственности";"Название предприятия";"Подчиненность вышестоящей организации";"Представительство страны";"Почтовый адрес";"Руководитель";"Телефон";"Факс";"E_Mail";"Адрес INTERNET";"Год основания";"Количество койко-мест";"Почтовый индекс";"Дополнительные услуги и продукция";"Основная продукция и услуги";"Направление деятельности"
"0037230";"информация не предоставлена";"СТАНЦИЯ СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ";"";"";"238545, Россия, Калининградская обл., г. Светлогорск, ул. Зеленая, 13";"";"(40153) 2-13-03";"";"";"";"";"";"238545";"";"скорая неотложная медицинская помощь; ";""
"0027953";"муниципальная";"СТАНЦИЯ СКОРОЙ НЕОТЛОЖНОЙ ПОМОЩИ";"";"";"188540, Россия, Ленинградская обл., г. Сланцы, ул. Кирова, 16-а";"";"(81374) 3-16-26";"";"";"";"";"";"188540";"";"скорая неотложная медицинская помощь; ";""
"0017806";"государственная";"СТАНЦИЯ СКОРОЙ ПОМОЩИ";"";"";"164212, Россия, Архангельская обл., г. Няндома, ул. Фадеева, 2";"";"(81838) 6-20-32";"";"";"";"";"";"164212";"";"скорая неотложная медицинская помощь; ";""
"0027852";"муниципальная";"СТАНЦИЯ СКОРОЙ ПОМОЩИ";"";"";"187400, Россия, Ленинградская обл., г. Волхов, ул. Пирогова, 4-а";"";"(81363) 2-35-38";"";"";"";"";"";"187400";"";"диагностика и лечение; скорая неотложная медицинская помощь; ";""
"0027896";"муниципальная";"СТАНЦИЯ СКОРОЙ ПОМОЩИ";"";"";"188246, Россия, Ленинградская обл., г. Гатчина, ул. Урицкого, 1";"";"(81371) 1-30-70";"";"";"";"";"";"188246";"";"скорая неотложная медицинская помощь; ";""
"0027948";"муниципальная";"СТАНЦИЯ СКОРОЙ ПОМОЩИ";"ПРИОЗЕРСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА";"";"188751, Россия, Ленинградская обл., г. Приозерск, ул. Калинина, 35";"";"(81379) 2-11-33";"";"";"";"";"";"188751";"";"скорая неотложная медицинская помощь; ";""
"0037156";"информация не предоставлена";"СТАНЦИЯ СКОРОЙ ПОМОЩИ";"ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА";"";"238530, Россия, Калининградская обл., г. Зеленоградск, ул. Лесопарковая, 1";"";"(40150) 3-13-73";"";"";"";"";"";"238530";"";"скорая неотложная медицинская помощь; ";""
"0036830";"информация не предоставлена";"СТАНЦИЯ СКОРОЙ и НЕОТЛОЖНОЙ МЕДИЦИНСКОЙ ПОМОЩИ";"";"";"180016, Россия, г. Псков, ул. Народная, 17";"";"(8112) 46-15-03";"";"";"";"";"";"180016";"";"скорая неотложная медицинская помощь; ";""
"0017741";"государственная";"СТАНЦИЯ по БОРЬБЕ с БОЛЕЗНЯМИ ЖИВОТНЫХ";"";"";"166000, Россия, Архангельская обл., Ненецкий АО, г. Нарьян-Мар, пер. Малый Качгорт, 7";"Чупрова Ольга Вениаминовна";"(81853) 4-20-81";"";"ogunsbbg@atnet.ru";"";"";"";"166000";"";"лечение и профилактическая помощь животным; ";""
"0008605";"акционерная";"""СТАРАЯ РУССА"" ЗАО";"";"";"175202, Россия, Новгородская обл., г. Старая Русса, ул. Минеральная, 62";"Анохин Петр Николаевич";"(81652) 3-16-03, 3-16-56, 3-16-46";"(81652) 5-71-58, 5-71-18";"mail@strkurort.ru";"www.strkurort.ru";"1828";"";"175202";"";"санаторно-курортное обслуживание; ";""
"0013696";"муниципальная";"СТАРОРУССКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА";"";"";"175204, Россия, Новгородская обл., г. Старая Русса, ул. Крестецкая, 26";"";"(81652) 3-27-42, 3-29-44";"(81652) 3-25-87";"stpol@strussa.ru";"starorusstom.ru";"2000";"";"175204";"";"лечение стоматологических заболеваний; ";""
"0008616";"муниципальная";"СТАРОРУССКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА";"";"";"175202, Россия, Новгородская обл., г. Старая Русса, ул. Гостинодворская, 50";"";"(81652) 3-23-74";"(81652) 5-17-03";"crbstrussa@strussa.net";"";"1949";"";"175202";"";"многопрофильное медицинское обслуживание; ";""
"0001566";"федеральная";"СТАЦИОНАР №2 СЕВЕРО-ЗАПАДНОГО ОКРУЖНОГО МЕДИЦИНСКОГО ЦЕНТРА";"ФЕДЕРАЛЬНОЕ АГЕНТСТВО по ЗДРАВООХРАНЕНИЮ и СОЦИАЛЬНОМУ РАЗВИТИЮ";"";"199004, Россия, г. Санкт-Петербург, Васильевский о-в, Кадетская линия, 13/15";"Петрова Ирина Ивановна";"(812) 676-25-25";"(812) 676-25-25, 676-25-03";"info@dosmed.ru";"";"1990";"";"199004";"";"многопрофильное медицинское обслуживание; ";""
"0037504";"государственная";"СТАЦИОНАР ОБЛАСТНОГО НАРКОЛОГИЧЕСКОГО ДИСПАНСЕРА";"";"";"160000, Россия, г. Вологда, ул. Московская, 25-а";"";"(8172) 74-52-41";"";"";"";"";"";"160000";"";"лечение наркологических заболеваний; ";""
"0046963";"частная";"""СТЕЛС"" ООО";"";"";"195297, Россия, г. Санкт-Петербург, Светлановский просп., 115, корп. 1, офис 10Н";"";"(812) 290-49-80";"(812) 332-55-46";"knv1@mail.ru";"";"";"";"195297";"";"лечение стоматологических заболеваний; ";""
"0021368";"частная";"""СТОМАМЕДСЕРВИС"" МЕДИЦИНСКИЙ ЦЕНТР (ООО)";"";"";"188300, Россия, Ленинградская обл., г. Гатчина, просп. 25 Октября, 16";"Лебедева Ирина Анатольевна";"(81371) 7-65-20, 3-02-88, 9-56-21, 7-62-08";"(81371) 7-62-08";"";"";"1999";"";"188300";"";"лечение стоматологических заболеваний; ";""
"0021374";"частная";"""СТОМАТ-ПЛЮС"" СТОМАТОЛОГИЧЕСКАЯ КЛИНИКА (ООО)";"";"";"188350, Россия, Ленинградская обл., г. Гатчина, ул. Слепнева, 9";"";"(81371) 7-37-37";"";"stomatplus@gtn.ru";"";"1997";"";"188350";"";"лечение стоматологических заболеваний; хирургическая стоматология; протезирование зубов; ";""
"0011823";"смешанная";"""СТОМАТОКС"" СТОМАТОЛОГИЧЕСКИЙ ЦЕНТР (ООО)";"";"";"197341, Россия, г. Санкт-Петербург, просп. Испытателей, 13";"Желтухин Валерий Викторович";"(812) 394-90-69";"(812) 394-90-69";"infocenter@mediana.ru";"www.stomlux-spb.ru";"1936";"";"197341";"";"лечение стоматологических заболеваний; протезирование зубов; имплантация зубов; хирургическая стоматология; ";""
"0005028";"частная";"""СТОМАТОЛОГ"" КЛИНИКА (ООО)";"";"";"198264, Россия, г. Санкт-Петербург, ул. 2-я Комсомольская, 24, корп. 3";"Афанасьев Анатолий Александрович";"(812) 730-22-53, 730-56-67";"(812) 730-56-67";"afanasief.56@mail.ru";"";"1990";"";"198264";"";"лечение стоматологических заболеваний; протезирование зубов; отбеливание зубов; хирургическая стоматология; ";""
"0038083";"информация не предоставлена";"""СТОМАТОЛОГ"" КООПЕРАТИВ";"";"";"164500, Россия, Архангельская обл., г. Северодвинск, ул. Октябрьская, 25-а";"";"(81842) 7-47-92";"";"";"";"";"";"164500";"";"лечение стоматологических заболеваний; ";""
"0027963";"частная";"""СТОМАТОЛОГ"" ООО";"";"";"187000, Россия, Ленинградская обл., г. Тосно, просп. Ленина, 27";"Захарова Наталья Михайловна";"(81361) 2-43-07";"(81361) 2-43-07";"stomatolog-tosno@mail.ru";"";"2002";"";"187000";"";"лечение стоматологических заболеваний; протезирование зубов; ";""
"0037468";"информация не предоставлена";"СТОМАТОЛОГИЧЕСКАЯ КЛИНИКА";"";"";"160000, Россия, г. Вологда, ул. Ильюшина, 21";"";"(8172) 79-74-19";"";"";"";"";"";"160000";"";"лечение стоматологических заболеваний; ";""
"0008583";"частная";"СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №1 (ЗАО)";"";"";"173000, Россия, г. Великий Новгород, ул. Большая Московская, 34/13";"";"(8162) 63-48-64";"(8162) 63-48-64";"stoma@mail.natm.ru";"";"1962";"";"173000";"";"лечение стоматологических заболеваний; протезирование зубов; ";""
"0002050";"муниципальная";"СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №1";"";"";"163001, Россия, г. Архангельск, ул. Вологодская, 17";"";"(8182) 28-80-21, 28-62-89";"(8182) 28-80-76";"stomatol@atnet.ru";"";"";"";"163001";"";"лечение стоматологических заболеваний; ";""
"0047038";"государственная";"СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №10";"";"";"198097, Россия, г. Санкт-Петербург, Огородный пер., 4, корп. 2, лит. Я";"";"(812) 252-24-03";"(812) 252-66-01";"pstom10@zdrav.spb.ru";"";"";"";"198097";"";"лечение стоматологических заболеваний; ";""
"0047039";"государственная";"СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №11";"";"";"198216, Россия, г. Санкт-Петербург, просп. Народного ополчения, 5";"";"(812) 333-38-05";"(812) 254-38-12";"pstom11@zdrav.spb.ru";"";"";"";"198216";"";"лечение стоматологических заболеваний; ";""
"0047040";"государственная";"СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №17";"";"";"197101, Россия, г. Санкт-Петербург, ул. Рентгена, 9";"";"(812) 346-42-03";"(812) 346-35-29";"pstom17@zdrav.spb.ru";"";"";"";"197101";"";"лечение стоматологических заболеваний; ";""
"0001268";"государственная";"СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №18";"";"";"196653, Россия, г. Санкт-Петербург, Колпино, ул. В.Слуцкой, 9";"Алискеров Джавад Шакирович";"(812) 461-60-42, 461-77-22, 461-19-69";"(812) 461-77-22";"pstom18@zdrav.spb.ru";"";"1961";"";"196653";"";"лечение стоматологических заболеваний; протезирование зубов; ";""
"0002051";"муниципальная";"СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №2";"";"";"163062, Россия, г. Архангельск, ул. Папанина, 9";"";"(8182) 61-76-45, 62-07-17";"(8182) 68-65-30";"stom2@atnet.ru";"";"";"";"163062";"";"лечение стоматологических заболеваний; ";""
"0008582";"муниципальная";"СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №2";"";"";"173025, Россия, г. Великий Новгород, ул. Кочетова, 41";"";"(8162) 65-99-28, 65-97-47";"(8162) 65-10-52";"stomat2@gmail.com";"";"1983";"";"173025";"";"лечение стоматологических заболеваний; протезирование зубов; ";""
"0047044";"государственная";"СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА №4";"";"";"194156, Россия, г. Санкт-Петербург, Большой Сампсониевский просп., 99";"";"(812) 550-42-79";"(812) 295-44-77";"";"";"";"";"194156";"";"лечение стоматологических заболеваний; ";""
